make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,combined_mpg
Saab,9-3,2010,premium,207.0,4,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,28,19,376,35340,23.05
Saab,9-3,2010,premium,207.0,4,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,Wagon,27,17,376,36975,21.5
Saab,9-3,2010,premium,207.0,4,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,376,37020,22.6
Saab,9-3,2011,premium,210.0,4,MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,31,21,376,28900,25.5
Saab,9-3,2011,premium,210.0,4,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,27,17,376,38115,21.5
Saab,9-3,2011,premium,210.0,4,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,27,17,376,32395,21.5
Saab,9-3,2011,premium,210.0,4,MANUAL,front wheel drive,2.0,Luxury,Compact,Convertible,29,20,376,39990,24.05
Saab,9-3,2011,premium,210.0,4,MANUAL,front wheel drive,4.0,Luxury,Compact,Wagon,31,21,376,30330,25.5
Saab,9-3,2011,premium,210.0,4,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,376,37020,22.6
Saab,9-3,2011,premium,210.0,4,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,28,19,376,35340,23.05
Saab,9-3,2011,premium,210.0,4,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,Wagon,27,17,376,36975,21.5
Saab,9-3,2011,premium,210.0,4,AUTOMATIC,front wheel drive,2.0,Luxury,Compact,Convertible,27,19,376,45080,22.6
Saab,9-4X,2011,premium,265.0,6,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,376,37250,21.15
Saab,9-4X,2011,premium,265.0,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,17,376,35875,19.700000000000003
Saab,9-4X,2011,premium,265.0,6,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,25,18,376,33380,21.15
Saab,9-4X,2011,premium,265.0,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,17,376,40245,19.700000000000003
Saab,9-4X,2011,premium,300.0,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,15,376,48010,18.15
Saab,9-5,2009,premium,260.0,4,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,27,17,376,39400,21.5
Saab,9-5,2009,premium,260.0,4,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,27,17,376,43270,21.5
Saab,9-5,2009,premium,260.0,4,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,27,17,376,39650,21.5
Saab,9-5,2009,premium,260.0,4,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,27,17,376,38380,21.5
Saab,9-5,2009,premium,260.0,4,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,27,17,376,40765,21.5
Saab,9-5,2009,premium,260.0,4,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,27,17,376,42000,21.5
Saab,9-5,2010,premium,300.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,16,376,49165,20.950000000000003
Saab,9-5,2011,premium,220.0,4,MANUAL,front wheel drive,4.0,Luxury,Large,Sedan,33,20,376,38525,25.85
Saab,9-5,2011,premium,300.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,17,376,49565,21.5
Saab,9-5,2011,premium,220.0,4,AUTOMATIC,front wheel drive,4.0,Luxury,Large,Sedan,28,18,376,43435,22.5
Saab,9-5,2011,premium,300.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,17,376,48030,21.5
Saab,9-7X,2007,regular,290.0,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,20,14,376,39190,16.700000000000003
Saab,9-7X,2007,regular,300.0,8,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,19,13,376,41190,15.700000000000001
Saab,9-7X,2008,regular,300.0,8,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,19,13,376,42770,15.700000000000001
Saab,9-7X,2008,regular,285.0,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,20,14,376,40400,16.700000000000003
Saab,9-7X,2008,regular,390.0,8,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,376,46530,13.8
Saab,9-7X,2009,regular,390.0,8,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,16,12,376,49105,13.8
Saab,9-7X,2009,regular,285.0,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,20,14,376,42615,16.700000000000003
Saab,9-7X,2009,regular,300.0,8,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,4dr SUV,20,14,376,45345,16.700000000000003
Saab,9000,1996,regular,225.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Luxury,Performance",Midsize,4dr Hatchback,25,18,376,2000,21.15
Saab,9000,1996,regular,210.0,6,AUTOMATIC,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,24,16,376,2000,19.6
Saab,9000,1996,regular,170.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,25,18,376,2000,21.15
Saab,9000,1996,regular,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,25,18,376,2000,21.15
Saab,9000,1997,regular,210.0,6,AUTOMATIC,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,24,16,376,2122,19.6
Saab,9000,1997,regular,170.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,26,18,376,2000,21.6
Saab,9000,1997,regular,225.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Factory Tuner,Luxury,Performance",Midsize,4dr Hatchback,26,18,376,2145,21.6
Saab,9000,1997,regular,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,26,18,376,2084,21.6
Saab,9000,1997,regular,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,26,18,376,2063,21.6
Saab,9000,1998,regular,225.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,25,18,376,2172,21.15
Saab,900,1996,regular,185.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,26,18,376,2000,21.6
Saab,900,1996,regular,185.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,23,15,376,2000,18.6
Saab,900,1996,regular,150.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,26,18,376,2000,21.6
Saab,900,1996,regular,170.0,6,AUTOMATIC,front wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,23,17,376,2000,19.700000000000003
Saab,900,1996,regular,185.0,4,MANUAL,front wheel drive,2.0,"Luxury,Performance",Compact,Convertible,26,18,376,2000,21.6
Saab,900,1996,regular,170.0,6,AUTOMATIC,front wheel drive,2.0,Luxury,Compact,Convertible,23,17,376,2000,19.700000000000003
Saab,900,1996,regular,150.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Luxury",Compact,2dr Hatchback,26,18,376,2000,21.6
Saab,900,1996,regular,150.0,4,MANUAL,front wheel drive,2.0,Luxury,Compact,Convertible,26,18,376,2000,21.6
Saab,900,1997,regular,185.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,25,18,376,2000,21.15
Saab,900,1997,regular,170.0,6,AUTOMATIC,front wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,23,17,376,2000,19.700000000000003
Saab,900,1997,regular,150.0,4,MANUAL,front wheel drive,2.0,Luxury,Compact,Convertible,26,18,376,2000,21.6
Saab,900,1997,regular,150.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Luxury",Compact,2dr Hatchback,26,18,376,2000,21.6
Saab,900,1997,regular,185.0,4,MANUAL,front wheel drive,2.0,"Luxury,Performance",Compact,Convertible,25,18,376,2078,21.15
Saab,900,1997,regular,185.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,25,18,376,2000,21.15
Saab,900,1997,regular,185.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,25,18,376,2000,21.15
Saab,900,1997,regular,185.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,25,18,376,2000,21.15
Saab,900,1997,regular,170.0,6,AUTOMATIC,front wheel drive,2.0,Luxury,Compact,Convertible,23,17,376,2117,19.700000000000003
Saab,900,1997,regular,150.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury",Compact,4dr Hatchback,26,18,376,2000,21.6
Saab,900,1997,regular,185.0,4,MANUAL,front wheel drive,2.0,"Luxury,Performance",Compact,Convertible,25,18,376,2115,21.15
Saab,900,1998,regular,185.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Luxury",Compact,2dr Hatchback,25,18,376,2000,21.15
Saab,900,1998,regular,185.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Luxury,Performance",Compact,4dr Hatchback,24,18,376,2000,20.700000000000003
Saab,900,1998,regular,185.0,4,MANUAL,front wheel drive,2.0,"Luxury,Performance",Compact,Convertible,25,18,376,2268,21.15
Saab,900,1998,regular,185.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,24,18,376,2000,20.700000000000003
Audi,90,1993,regular,172.0,6,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,20,15,3105,2000,17.25
Audi,90,1993,regular,172.0,6,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,20.700000000000003
Audi,90,1993,regular,172.0,6,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,20.700000000000003
Audi,90,1994,regular,172.0,6,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,22,17,3105,2000,19.25
Audi,90,1994,regular,172.0,6,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,20.700000000000003
Audi,90,1994,regular,172.0,6,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,18,3105,2000,20.700000000000003
Audi,90,1995,regular,172.0,6,MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,23,17,3105,2000,19.700000000000003
Audi,90,1995,regular,172.0,6,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,17,3105,2000,20.150000000000002
Audi,90,1995,regular,172.0,6,MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,24,17,3105,2000,20.150000000000002
Porsche,911,2015,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,19,1715,96200,22.6
Porsche,911,2015,premium,430.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,25,18,1715,132800,21.15
Porsche,911,2015,premium,430.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,120900,21.6
Porsche,911,2015,premium,400.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,105630,21.6
Porsche,911,2015,premium,400.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,98900,22.6
Porsche,911,2015,premium,520.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,1715,163000,20.150000000000002
Porsche,911,2015,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,26,19,1715,102930,22.150000000000002
Porsche,911,2015,premium,520.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,24,17,1715,151100,20.150000000000002
Porsche,911,2015,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,91030,22.6
Porsche,911,2015,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,84300,22.6
Porsche,911,2015,premium,430.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,114200,21.6
Porsche,911,2015,premium,560.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,24,17,1715,182700,20.150000000000002
Porsche,911,2015,premium,560.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,1715,194600,20.150000000000002
Porsche,911,2015,premium,475.0,6,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,15,1715,130400,17.25
Porsche,911,2015,premium,400.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,19,1715,110800,22.6
Porsche,911,2015,premium,400.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,26,18,1715,117530,21.6
Porsche,911,2015,premium,430.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,25,18,1715,126100,21.15
Porsche,911,2015,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,101600,21.6
Porsche,911,2015,premium,400.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,116200,21.6
Porsche,911,2016,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,26,19,1715,102930,22.150000000000002
Porsche,911,2016,premium,430.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,120900,21.6
Porsche,911,2016,premium,400.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,105630,21.6
Porsche,911,2016,premium,430.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,25,18,1715,126100,21.15
Porsche,911,2016,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,91030,22.6
Porsche,911,2016,premium,400.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,98900,22.6
Porsche,911,2016,premium,430.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,25,18,1715,132800,21.15
Porsche,911,2016,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,84300,22.6
Porsche,911,2016,premium,520.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,24,17,1715,151100,20.150000000000002
Porsche,911,2016,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,26,19,1715,104600,22.150000000000002
Porsche,911,2016,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,102930,21.6
Porsche,911,2016,premium,430.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,132800,21.6
Porsche,911,2016,premium,430.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,114200,21.6
Porsche,911,2016,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,88800,22.6
Porsche,911,2016,premium,560.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,1715,194600,20.150000000000002
Porsche,911,2016,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,19,1715,96200,22.6
Porsche,911,2016,premium,400.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,26,18,1715,117530,21.6
Porsche,911,2016,premium,350.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,27,19,1715,94800,22.6
Porsche,911,2016,premium,400.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,19,1715,110800,22.6
Porsche,911,2016,premium,400.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,26,18,1715,117530,21.6
Porsche,911,2016,premium,350.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,27,19,1715,98500,22.6
Porsche,911,2016,premium,520.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,24,17,1715,163000,20.150000000000002
Porsche,911,2016,premium,560.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,24,17,1715,182700,20.150000000000002
Porsche,911,2016,premium,475.0,6,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,15,1715,130400,17.25
Porsche,911,2016,premium,500.0,6,AUTOMATED_MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,20,14,1715,175900,16.700000000000003
Porsche,911,2017,premium,540.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,29,20,1715,159200,24.05
Porsche,911,2017,premium,370.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,19,1715,108600,23.05
Porsche,911,2017,premium,580.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,28,20,1715,200400,23.6
Porsche,911,2017,premium,420.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,28,20,1715,115700,23.6
Porsche,911,2017,premium,420.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,20,1715,110300,23.6
Porsche,911,2017,premium,420.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,20,1715,122600,23.6
Porsche,911,2017,premium,420.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,20,1715,103400,23.6
Porsche,911,2017,premium,370.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,29,20,1715,96300,24.05
Porsche,911,2017,premium,370.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,20,1715,101700,24.05
Porsche,911,2017,premium,540.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,20,1715,171500,24.05
Porsche,911,2017,premium,580.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,28,20,1715,188100,23.6
Porsche,911,2017,premium,370.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,29,20,1715,108600,24.05
Porsche,911,2017,premium,420.0,6,MANUAL,all wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,28,20,1715,122600,23.6
Porsche,911,2017,premium,370.0,6,MANUAL,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,29,20,1715,89400,24.05
Porsche,928,1993,regular,345.0,8,MANUAL,rear wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,17,11,1715,6294,13.700000000000001
Porsche,928,1994,regular,345.0,8,MANUAL,rear wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,17,11,1715,7419,13.700000000000001
Porsche,928,1995,regular,345.0,8,MANUAL,rear wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,17,11,1715,9400,13.700000000000001
Mazda,929,1993,regular,195.0,6,AUTOMATIC,rear wheel drive,4.0,,Midsize,Sedan,22,17,586,2000,19.25
Mazda,929,1994,regular,193.0,6,AUTOMATIC,rear wheel drive,4.0,,Midsize,Sedan,22,17,586,2000,19.25
Mazda,929,1995,regular,193.0,6,AUTOMATIC,rear wheel drive,4.0,,Midsize,Sedan,22,17,586,2000,19.25
Volvo,940,1993,regular,114.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,25,17,870,2000,20.6
Volvo,940,1993,regular,114.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,25,17,870,2000,20.6
Volvo,940,1993,regular,162.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,17,870,2000,19.25
Volvo,940,1993,regular,114.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,25,17,870,2000,20.6
Volvo,940,1993,regular,114.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,25,17,870,2000,20.6
Volvo,940,1993,regular,162.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,22,17,870,2000,19.25
Volvo,940,1994,regular,114.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,24,17,870,2000,20.150000000000002
Volvo,940,1994,regular,114.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,24,17,870,2000,20.150000000000002
Volvo,940,1994,regular,162.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,17,870,2000,19.25
Volvo,940,1994,regular,162.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,22,17,870,2000,19.25
Volvo,940,1995,regular,162.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,17,870,2000,19.25
Volvo,940,1995,regular,162.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,24,17,870,2000,20.150000000000002
Volvo,940,1995,regular,162.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,22,17,870,2000,19.25
Volvo,940,1995,regular,114.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,24,17,870,2000,20.150000000000002
Porsche,944,1990,regular,208.0,4,MANUAL,rear wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,24,15,1715,2667,19.05
Porsche,944,1990,regular,208.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,24,15,1715,3083,19.05
Porsche,944,1991,regular,208.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,24,15,1715,3578,19.05
Porsche,944,1991,regular,208.0,4,MANUAL,rear wheel drive,2.0,"Hatchback,Luxury,Performance",Compact,2dr Hatchback,24,15,1715,3047,19.05
Volvo,960,1995,regular,181.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,23,15,870,2000,18.6
Volvo,960,1995,regular,181.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,15,870,2000,18.6
Volvo,960,1996,regular,181.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,24,16,870,2000,19.6
Volvo,960,1996,regular,181.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,24,16,870,2000,19.6
Volvo,960,1997,regular,181.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,24,16,870,2000,19.6
Volvo,960,1997,regular,181.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,24,16,870,2000,19.6
Porsche,968,1993,regular,236.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,24,15,1715,4651,19.05
Porsche,968,1993,regular,236.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Coupe,24,15,1715,3839,19.05
Porsche,968,1994,regular,236.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Coupe,24,15,1715,4191,19.05
Porsche,968,1994,regular,236.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,24,15,1715,4878,19.05
Porsche,968,1995,regular,236.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Coupe,24,15,1715,4723,19.05
Porsche,968,1995,regular,236.0,4,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,24,15,1715,5576,19.05
Audi,A3,2015,diesel,150.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Diesel,Luxury",Compact,Sedan,43,31,3105,35150,36.400000000000006
Audi,A3,2015,diesel,150.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Diesel,Luxury",Compact,Sedan,43,31,3105,32600,36.400000000000006
Audi,A3,2015,premium,220.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,33,24,3105,33200,28.05
Audi,A3,2015,premium,170.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,Luxury,Compact,Convertible,35,24,3105,44050,28.950000000000003
Audi,A3,2015,premium,170.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Compact,Sedan,33,23,3105,29900,27.5
Audi,A3,2015,premium,220.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,33,24,3105,41650,28.05
Audi,A3,2015,premium,170.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,Luxury,Compact,Convertible,35,24,3105,38150,28.950000000000003
Audi,A3,2015,premium,220.0,4,AUTOMATED_MANUAL,all wheel drive,4.0,Luxury,Compact,Sedan,33,24,3105,35750,28.05
Audi,A3,2015,diesel,150.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Diesel,Luxury",Compact,Sedan,43,31,3105,41050,36.400000000000006
Audi,A3,2015,premium,220.0,4,AUTOMATED_MANUAL,all wheel drive,2.0,Luxury,Compact,Convertible,32,23,3105,47050,27.05
